"PoOrderId","PoOrderLineId","PoSupplierId","PoEnteredDate","PoExpectedDate","PoProductId","PoQuantity","PoInKg","PoInCarton","PoSupplierUnit","PoUnitCost"
4875771,4875771,"SU003",2017-12-14,2017-12-18,"SKU14",124.74,124.74,21,"Kg",14000
4875772,4875772,"SU003",2017-12-14,2017-12-23,"SKU14",23.76,23.76,4,"Kg",14000
4875829,4875829,"SU003",2017-12-15,2017-12-23,"SKU12",105.34,105.34,57.002,"Kg",10783
4875837,4875837,"SU002",2017-12-14,2017-12-24,"SKU15",34.56,34.56,8,"Kg",25250
4875838,4875838,"SU002",2017-12-13,2017-12-19,"SKU15",17.28,17.28,4,"Kg",25250
4875876,4875876,"SU002",2017-12-16,2017-12-19,"SKU17",38.88,38.88,9,"Kg",23000
4875877,4875877,"SU002",2017-12-15,2017-12-22,"SKU17",4.32,4.32,1,"Kg",23000
4875945,4875945,"SU001",2017-12-13,2017-12-26,"SKU01",4652,13956,4652,"Car",19929
4880704,4880704,"SU002",2017-12-15,2017-12-23,"SKU16",125.52,125.52,10,"Kg",9582
4880710,4880710,"SU004",2017-12-17,2017-12-27,"SKU10",151.2,151.2,24,"Kg",13699
4880740,4880740,"SU002",2017-12-14,2017-12-25,"SKU03",706,2118,706,"Car",18300
4880753,4880753,"SU004",2017-12-17,2017-12-24,"SKU08",243.36,243.36,39,"Kg",7544
4919958,4919958,"SU003",2017-12-15,2017-12-27,"SKU07",50.4,50.4,18,"Kg",25000
4919959,4919959,"SU003",2017-12-17,2017-12-26,"SKU07",50.4,50.4,18,"Kg",25000
4919965,4919965,"SU004",2017-12-18,2017-12-21,"SKU08",343.2,343.2,55,"Kg",7544
4919966,4919966,"SU004",2017-12-16,2017-12-24,"SKU08",12.48,12.48,2,"Kg",7544
4919967,4919967,"SU004",2017-12-15,2017-12-21,"SKU08",6.24,6.24,1,"Kg",7544
4919982,4919982,"SU003",2017-12-15,2017-12-26,"SKU14",47.52,47.52,8,"Kg",14000
4919995,4919995,"SU002",2017-12-17,2017-12-24,"SKU02",1043,12866,1043,"Car",69893.3422818792
4920018,4920018,"SU003",2017-12-15,2017-12-25,"SKU12",101.64,101.64,55,"Kg",10783
4920024,4920024,"SU002",2017-12-17,2017-12-21,"SKU15",34.56,34.56,8,"Kg",25250
4920025,4920025,"SU002",2017-12-15,2017-12-26,"SKU15",17.28,17.28,4,"Kg",25250
4920047,4920047,"SU004",2017-12-17,2017-12-28,"SKU10",201.6,201.6,32,"Kg",13699
4920102,4920102,"SU001",2017-12-17,2017-12-26,"SKU01",4387,13161,4387,"Car",19929
4920113,4920113,"SU003",2017-12-15,2017-12-26,"SKU13",48,48,20,"Kg",105600
4920114,4920114,"SU002",2017-12-15,2017-12-24,"SKU03",1280,3840,1280,"Car",18300
4961466,4961466,"SU002",2017-12-18,2017-12-28,"SKU17",56.16,56.16,13,"Kg",23000
4961467,4961467,"SU002",2017-12-19,2017-12-28,"SKU17",4.32,4.32,1,"Kg",23000
4961533,4961533,"SU004",2017-12-19,2017-12-25,"SKU11",31.824,31.824,17,"Kg",14389
4961535,4961535,"SU003",2017-12-17,2017-12-29,"SKU13",55.2,55.2,23,"Kg",105600
4961570,4961570,"SU001",2017-12-17,2017-12-25,"SKU20",10,10,1,"Kg",26550
4961581,4961581,"SU003",2017-12-16,2017-12-21,"SKU07",70,70,25,"Kg",25000
4961598,4961598,"SU002",2017-12-19,2017-12-29,"SKU04",14,26.376,14,"Car",20658.06
4961601,4961601,"SU003",2017-12-17,2017-12-21,"SKU05",23,99.36,23,"Car",64800
4961602,4961602,"SU003",2017-12-17,2017-12-28,"SKU05",35,151.2,35,"Car",64800
4961603,4961603,"SU003",2017-12-18,2017-12-25,"SKU05",1,4.32,1,"Car",64800
4961604,4961604,"SU003",2017-12-19,2017-12-28,"SKU14",53.46,53.46,9,"Kg",14000
4961663,4961663,"SU002",2017-12-16,2017-12-22,"SKU15",21.6,21.6,5,"Kg",25250
5003912,5003912,"SU004",2017-12-20,2017-12-29,"SKU09",403.2,403.2,80,"Kg",114173
5003922,5003922,"SU003",2017-12-18,2017-12-26,"SKU06",326.04,326.04,52,"Kg",12195
5003923,5003923,"SU003",2017-12-19,2017-12-28,"SKU06",6.27,6.27,1,"Kg",12195
5003924,5003924,"SU004",2017-12-18,2017-12-22,"SKU08",255.84,255.84,41,"Kg",7544
5003925,5003925,"SU004",2017-12-17,2017-12-22,"SKU08",12.48,12.48,2,"Kg",7544
5003974,5003974,"SU003",2017-12-17,2017-12-28,"SKU12",85.008,85.008,46,"Kg",10783
5003982,5003982,"SU002",2017-12-19,2017-12-30,"SKU15",17.28,17.28,4,"Kg",25250
5003983,5003983,"SU002",2017-12-17,2017-12-30,"SKU15",12.96,12.96,3,"Kg",25250
5003988,5003988,"SU001",2017-12-20,2017-12-28,"SKU19",30,30,5,"Kg",82900
5003995,5003995,"SU002",2017-12-20,2017-12-28,"SKU16",125.52,125.52,10,"Kg",9582
5004066,5004066,"SU001",2017-12-17,2017-12-22,"SKU01",3911,11733,3911,"Car",19929
5004086,5004086,"SU002",2017-12-20,2017-12-28,"SKU03",1339,4017,1339,"Car",18300
5045526,5045526,"SU001",2017-12-21,2017-12-24,"SKU20",10,10,1,"Kg",26550
5045528,5045528,"SU004",2017-12-21,2017-12-30,"SKU09",519.12,519.12,103,"Kg",114173
5045537,5045537,"SU003",2017-12-18,2017-12-23,"SKU07",100.8,100.8,36,"Kg",25000
5045538,5045538,"SU003",2017-12-19,2017-12-23,"SKU07",33.6,33.6,12,"Kg",25000
5045540,5045540,"SU003",2017-12-18,2017-12-27,"SKU06",407.55,407.55,65,"Kg",12195
5045543,5045543,"SU004",2017-12-20,2017-12-27,"SKU08",174.72,174.72,28,"Kg",7544
5045554,5045554,"SU002",2017-12-19,2017-12-29,"SKU04",21,39.564,21,"Car",20658.06
5045561,5045561,"SU003",2017-12-20,2017-12-23,"SKU05",46,198.72,46,"Car",64800
5045562,5045562,"SU003",2017-12-18,2017-12-23,"SKU05",1,4.32,1,"Car",64800
5045563,5045563,"SU003",2017-12-20,2017-12-27,"SKU14",59.4,59.4,10,"Kg",14000
5045564,5045564,"SU003",2017-12-18,2017-12-24,"SKU14",23.76,23.76,4,"Kg",14000
5045592,5045592,"SU002",2017-12-21,2017-12-23,"SKU02",868.03,10708,868.03,"Car",69895.6579841711
5045632,5045632,"SU002",2017-12-18,2017-12-29,"SKU15",17.28,17.28,4,"Kg",25250
5045633,5045633,"SU002",2017-12-18,2017-12-30,"SKU15",21.6,21.6,5,"Kg",25250
5045670,5045670,"SU002",2017-12-21,2017-12-30,"SKU17",34.56,34.56,8,"Kg",23000
5045671,5045671,"SU002",2017-12-20,2017-12-31,"SKU17",4.32,4.32,1,"Kg",23000
5090860,5090860,"SU002",2017-12-22,2017-12-30,"SKU02",848.98,10473,848.98,"Car",69895.6606751631
5090894,5090894,"SU002",2017-12-22,2017-12-24,"SKU16",188.28,188.28,15,"Kg",9582
5090949,5090949,"SU001",2017-12-19,2017-12-28,"SKU01",4717,14151,4717,"Car",19929
5090963,5090963,"SU004",2017-12-22,2017-12-24,"SKU11",39.312,39.312,21,"Kg",14389
5090965,5090965,"SU003",2017-12-19,2017-12-28,"SKU13",55.2,55.2,23,"Kg",105600
5090966,5090966,"SU003",2017-12-21,2017-12-29,"SKU13",26.4,26.4,11,"Kg",105600
5090973,5090973,"SU002",2017-12-21,2017-12-31,"SKU03",1878,5634,1878,"Car",18300
5091001,5091001,"SU003",2017-12-22,2017-12-28,"SKU07",47.6,47.6,17,"Kg",25000
5091005,5091005,"SU003",2017-12-21,2017-12-25,"SKU06",12.54,12.54,2,"Kg",12195
5091006,5091006,"SU004",2017-12-22,2017-12-30,"SKU08",237.12,237.12,38,"Kg",7544
5091007,5091007,"SU004",2017-12-20,2017-12-31,"SKU08",18.72,18.72,3,"Kg",7544
5123270,5123270,"SU002",2017-12-23,2017-12-30,"SKU16",238.49,238.49,19,"Kg",9582
5123292,5123292,"SU002",2017-12-20,2017-12-30,"SKU17",60.48,60.48,14,"Kg",23000
5123293,5123293,"SU002",2017-12-23,2017-12-25,"SKU17",4.32,4.32,1,"Kg",23000
5123294,5123294,"SU004",2017-12-21,2017-12-29,"SKU10",289.8,289.8,46,"Kg",13699
5123295,5123295,"SU004",2017-12-22,2017-12-25,"SKU10",25.2,25.2,4,"Kg",13699
5123436,5123436,"SU003",2017-12-22,2017-12-26,"SKU07",100.8,100.8,36,"Kg",25000
5123446,5123446,"SU004",2017-12-23,2017-12-31,"SKU08",193.44,193.44,31,"Kg",7544
5123460,5123460,"SU002",2017-12-23,2017-12-31,"SKU04",14,26.376,14,"Car",20658.06
5123469,5123469,"SU003",2017-12-22,2017-12-25,"SKU14",65.34,65.34,11,"Kg",14000
5123506,5123506,"SU002",2017-12-21,2017-12-29,"SKU02",934.99,11534,934.99,"Car",69895.553963144
5123547,5123547,"SU002",2017-12-22,2017-12-30,"SKU15",12.96,12.96,3,"Kg",25250
5123549,5123549,"SU002",2017-12-22,2017-12-29,"SKU15",25.92,25.92,6,"Kg",25250
5124558,5124558,"SU001",2017-12-21,2017-12-31,"SKU01",5045,15135,5045,"Car",19929
5124567,5124567,"SU003",2017-12-23,2017-12-26,"SKU13",64.8,64.8,27,"Kg",105600
5124585,5124585,"SU003",2017-12-24,2017-12-30,"SKU06",332.31,332.31,53,"Kg",12195
5124590,5124590,"SU003",2017-12-23,2017-12-30,"SKU14",53.46,53.46,9,"Kg",14000
5167158,5167158,"SU001",2017-12-23,2017-12-29,"SKU01",4997,14991,4997,"Car",19929
5167177,5167177,"SU002",2017-12-26,2017-12-29,"SKU03",1459,4377,1459,"Car",18300
5211628,5211628,"SU002",2017-12-26,2017-12-29,"SKU15",47.52,47.52,11,"Kg",25250
5211736,5211736,"SU003",2017-12-24,2017-12-29,"SKU13",55.2,55.2,23,"Kg",105600
5211776,5211776,"SU003",2017-12-26,2017-12-29,"SKU07",5.6,5.6,2,"Kg",25000
5211785,5211785,"SU004",2017-12-24,2017-12-30,"SKU08",305.76,305.76,49,"Kg",7544
5256524,5256524,"SU004",2017-12-28,2017-12-31,"SKU08",230.88,230.88,37,"Kg",7544
5256593,5256593,"SU002",2017-12-26,2017-12-31,"SKU16",376.56,376.56,30,"Kg",9582
5256675,5256675,"SU003",2017-12-25,2017-12-31,"SKU13",67.2,67.2,28,"Kg",105600
5304520,5304520,"SU004",2017-12-26,2017-12-31,"SKU10",18.9,18.9,3,"Kg",13699
5304607,5304607,"SU004",2017-12-28,2017-12-31,"SKU09",282.24,282.24,56,"Kg",114173
