"RoOrderLineId","PoOrderLineId","RoSupplierId","RoDepartureDate","RoArrivalDate","RoProductId","RoInKg","RoInCarton","RoSupplierQty","RoSupplierUnit"
6226600,5003974,"SU003",2017-12-22,2017-12-23,"SKU12",72.072,39,72.072,"Kg"
6226642,5003995,"SU002",2017-12-22,2017-12-23,"SKU16",125.52,10,125.52,"Kg"
6226661,5003974,"SU003",2017-12-22,2017-12-23,"SKU12",12.936,7,12.936,"Kg"
6226684,5004066,"SU001",2017-12-22,2017-12-23,"SKU01",0.188998010547307,0.0630000000000166,0.0630000000000166,"Car"
6226685,5004066,"SU001",2017-12-22,2017-12-23,"SKU01",9.31100198945269,3.10369999999998,3.10369999999998,"Car"
6226693,5003925,"SU004",2017-12-22,2017-12-23,"SKU08",12.48,2,12.48,"Kg"
6280124,5045528,"SU004",2017-12-23,2017-12-24,"SKU09",519.12,103,519.12,"Kg"
6280137,5045633,"SU002",2017-12-23,2017-12-24,"SKU15",21.6,5,21.6,"Kg"
6280138,5045632,"SU002",2017-12-23,2017-12-24,"SKU15",17.28,4,17.28,"Kg"
6280140,5045540,"SU003",2017-12-23,2017-12-24,"SKU06",407.55,65,407.55,"Kg"
6280156,5045592,"SU002",2017-12-23,2017-12-24,"SKU02",10708,868.03,868.03,"Car"
6280191,5045561,"SU003",2017-12-23,2017-12-24,"SKU05",198.72,46,46,"Car"
6280196,5045537,"SU003",2017-12-23,2017-12-24,"SKU07",100.8,36,100.8,"Kg"
6280209,5045543,"SU004",2017-12-23,2017-12-24,"SKU08",174.72,28,174.72,"Kg"
6280223,5045554,"SU002",2017-12-23,2017-12-24,"SKU04",39.564,21,21,"Car"
6280242,5045538,"SU003",2017-12-23,2017-12-24,"SKU07",33.6,12,33.6,"Kg"
6280249,5045563,"SU003",2017-12-23,2017-12-24,"SKU14",59.4,10,59.4,"Kg"
6280264,5045670,"SU002",2017-12-23,2017-12-24,"SKU17",34.56,8,34.56,"Kg"
6280294,5045564,"SU003",2017-12-23,2017-12-24,"SKU14",23.76,4,23.76,"Kg"
6280341,5045562,"SU003",2017-12-23,2017-12-24,"SKU05",4.32,1,1,"Car"
6280342,5045526,"SU001",2017-12-23,2017-12-24,"SKU20",10,1,10,"Kg"
6280348,5045671,"SU002",2017-12-23,2017-12-24,"SKU17",4.32,1,4.32,"Kg"
6326661,5090965,"SU003",2017-12-24,2017-12-25,"SKU13",55.2,23,55.2,"Kg"
6326662,5090966,"SU003",2017-12-24,2017-12-25,"SKU13",26.4,11,26.4,"Kg"
6326683,5091005,"SU003",2017-12-24,2017-12-25,"SKU06",12.54,2,12.54,"Kg"
6326701,5090860,"SU002",2017-12-24,2017-12-25,"SKU02",10473,848.98,848.98,"Car"
6326734,5091006,"SU004",2017-12-24,2017-12-25,"SKU08",237.12,38,237.12,"Kg"
6326758,5091001,"SU003",2017-12-24,2017-12-25,"SKU07",47.6,17,47.6,"Kg"
6326760,5090894,"SU002",2017-12-24,2017-12-25,"SKU16",188.28,15,188.28,"Kg"
6326802,5091007,"SU004",2017-12-24,2017-12-25,"SKU08",18.72,3,18.72,"Kg"
6341355,5123294,"SU004",2017-12-25,2017-12-26,"SKU10",289.8,46,289.8,"Kg"
6341358,5123295,"SU004",2017-12-25,2017-12-26,"SKU10",25.2,4,25.2,"Kg"
6341381,5123506,"SU002",2017-12-25,2017-12-26,"SKU02",592.126118995925,48,48,"Car"
6341382,5123506,"SU002",2017-12-25,2017-12-26,"SKU02",10941.8738810041,886.99,886.99,"Car"
6341435,5123436,"SU003",2017-12-25,2017-12-26,"SKU07",100.8,36,100.8,"Kg"
6341466,5123270,"SU002",2017-12-25,2017-12-26,"SKU16",238.49,19,238.49,"Kg"
6341480,5123292,"SU002",2017-12-25,2017-12-26,"SKU17",60.48,14,60.48,"Kg"
6341481,5123460,"SU002",2017-12-25,2017-12-26,"SKU04",26.376,14,14,"Car"
6341503,5123469,"SU003",2017-12-25,2017-12-26,"SKU14",65.34,11,65.34,"Kg"
6341530,5123549,"SU002",2017-12-25,2017-12-26,"SKU15",25.92,6,25.92,"Kg"
6341575,5123547,"SU002",2017-12-25,2017-12-26,"SKU15",12.96,3,12.96,"Kg"
6341605,5123293,"SU002",2017-12-25,2017-12-26,"SKU17",4.32,1,4.32,"Kg"
6344664,5124567,"SU003",2017-12-26,2017-12-27,"SKU13",64.8,27,64.8,"Kg"
6344671,5124585,"SU003",2017-12-26,2017-12-27,"SKU06",332.31,53,332.31,"Kg"
6344688,5124590,"SU003",2017-12-26,2017-12-27,"SKU14",53.46,9,53.46,"Kg"
6344737,5124558,"SU001",2017-12-26,2017-12-27,"SKU01",5.5,1.8333,1.8333,"Car"
6498129,5211736,"SU003",2017-12-29,2017-12-30,"SKU13",55.2,23,55.2,"Kg"
6498194,5211785,"SU004",2017-12-29,2017-12-30,"SKU08",305.76,49,305.76,"Kg"
6498260,5211628,"SU002",2017-12-29,2017-12-30,"SKU15",47.52,11,47.52,"Kg"
6498331,5211776,"SU003",2017-12-29,2017-12-30,"SKU07",5.6,2,5.6,"Kg"
6559584,5256675,"SU003",2017-12-30,2017-12-31,"SKU13",67.2,28,67.2,"Kg"
6559651,5256524,"SU004",2017-12-30,2017-12-31,"SKU08",230.88,37,230.88,"Kg"
6559660,5256593,"SU002",2017-12-30,2017-12-31,"SKU16",376.56,30,376.56,"Kg"
