"ToOrderLineId","SoOrderLineId","ToCustomerId","ToDepartureDate","ToArrivalDate","ToProductId","ToInKg","ToInCarton","ToQuantity","ToSalesUnit"
3944339,3203953,"CUS011",2017-11-01,2017-11-02,"SKU02",481.1,39,481.1,"Kg"
3944360,3204001,"CUS011",2017-11-01,2017-11-01,"SKU10",25.2,4,25.2,"Kg"
3944367,3203998,"CUS011",2017-11-01,2017-11-01,"SKU09",25.2,5,25.2,"Kg"
3944378,3203944,"CUS011",2017-11-01,2017-11-01,"SKU08",18.72,3,18.72,"Kg"
3944385,3203978,"CUS011",2017-11-01,2017-11-01,"SKU05",8.64,2,8.64,"Kg"
3944403,3203961,"CUS011",2017-11-01,2017-11-01,"SKU14",5.94,1,5.94,"Kg"
3944416,3203930,"CUS011",2017-11-01,2017-11-01,"SKU06",6.27,1,6.27,"Kg"
3944438,3204386,"CUS008",2017-11-01,2017-11-03,"SKU09",15.12,3,15.12,"Kg"
3944483,3204326,"CUS008",2017-11-01,2017-11-03,"SKU07",2.8,1,2.8,"Kg"
3944484,3204325,"CUS008",2017-11-01,2017-11-04,"SKU08",6.24,1,6.24,"Kg"
3944485,3204374,"CUS008",2017-11-01,2017-11-03,"SKU05",4.32,1,4.32,"Kg"
3944508,3204042,"CUS094",2017-11-01,2017-11-03,"SKU19",11,1.8333,11,"Kg"
3944509,3204042,"CUS094",2017-11-01,2017-11-02,"SKU19",7.0002,1.1667,7.0002,"Kg"
3944512,3204152,"CUS001",2017-11-01,2017-11-02,"SKU13",7.2,3,7.2,"Kg"
3944526,3203828,"CUS040",2017-11-01,2017-11-02,"SKU09",5.04,1,5.04,"Kg"
3944527,3204289,"CUS014",2017-11-01,2017-11-02,"SKU09",5.04,1,5.04,"Kg"
3944544,3204082,"CUS001",2017-11-01,2017-11-01,"SKU17",8.64,2,8.64,"Kg"
3944547,3204164,"CUS001",2017-11-01,2017-11-01,"SKU10",151.2,24,151.2,"Kg"
3944552,3203801,"CUS040",2017-11-01,2017-11-02,"SKU10",18.9,3,18.9,"Kg"
3944557,3204091,"CUS001",2017-11-01,2017-11-01,"SKU06",125.4,20,125.4,"Kg"
3944561,3203822,"CUS040",2017-11-01,2017-11-01,"SKU06",18.81,3,18.81,"Kg"
3944634,3204101,"CUS001",2017-11-01,2017-11-02,"SKU02",1850.4,150,1850.4,"Kg"
3944664,3204039,"CUS094",2017-11-01,2017-11-02,"SKU15",25.92,6,25.92,"Kg"
3944682,3204259,"CUS014",2017-11-01,2017-11-02,"SKU02",49.344,4,49.344,"Kg"
3944696,3204059,"CUS001",2017-11-01,2017-11-02,"SKU15",12.96,3,12.96,"Kg"
3944699,3204043,"CUS001",2017-11-01,2017-11-01,"SKU05",12.96,3,12.96,"Kg"
3944711,3204061,"CUS001",2017-11-01,2017-11-02,"SKU14",11.88,2,11.88,"Kg"
3944727,3204122,"CUS001",2017-11-01,2017-11-02,"SKU08",12.48,2,12.48,"Kg"
3944760,3204241,"CUS014",2017-11-01,2017-11-01,"SKU08",6.24,1,6.24,"Kg"
3944765,3203849,"CUS040",2017-11-01,2017-11-02,"SKU14",5.94,1,5.94,"Kg"
3944770,3203807,"CUS040",2017-11-01,2017-11-02,"SKU08",6.24,1,6.24,"Kg"
3944816,3204177,"CUS078",2017-11-01,2017-11-02,"SKU19",29,4.8333,29,"Kg"
3944820,3204172,"CUS078",2017-11-01,2017-11-02,"SKU15",8.64,2,8.64,"Kg"
3944832,3204201,"CUS041",2017-11-01,2017-11-01,"SKU07",2.8,1,2.8,"Kg"
3944926,3204560,"CUS006",2017-11-01,2017-11-01,"SKU14",5.94,1,5.94,"Kg"
3944928,3204562,"CUS006",2017-11-01,2017-11-01,"SKU13",4.8,2,4.8,"Kg"
3944943,3204528,"CUS006",2017-11-01,2017-11-01,"SKU10",6.3,1,6.3,"Kg"
3944956,3204519,"CUS006",2017-11-01,2017-11-02,"SKU06",6.27,1,6.27,"Kg"
3944989,3203685,"CUS022",2017-11-01,2017-11-02,"SKU05",4.32,1,4.32,"Kg"
3945005,3203701,"CUS022",2017-11-01,2017-11-02,"SKU09",5.04,1,5.04,"Kg"
3945013,3204036,"CUS044",2017-11-01,2017-11-02,"SKU02",135.7,11,135.7,"Kg"
3945015,3204031,"CUS044",2017-11-01,2017-11-03,"SKU10",6.3,1,6.3,"Kg"
3945017,3204033,"CUS044",2017-11-01,2017-11-03,"SKU13",2.4,1,2.4,"Kg"
3945073,3203761,"CUS004",2017-11-01,2017-11-02,"SKU16",12.552,1,12.552,"Kg"
3998989,3247165,"CUS007",2017-11-02,2017-11-02,"SKU13",4.8,2,4.8,"Kg"
3999002,3247144,"CUS007",2017-11-02,2017-11-03,"SKU09",10.08,2,10.08,"Kg"
3999020,3246436,"CUS003",2017-11-02,2017-11-03,"SKU04",1.884,1,1.884,"Kg"
3999022,3246434,"CUS003",2017-11-02,2017-11-03,"SKU11",1.872,1,1.872,"Kg"
3999025,3247225,"CUS007",2017-11-02,2017-11-02,"SKU10",12.6,2,12.6,"Kg"
3999026,3246879,"CUS005",2017-11-02,2017-11-03,"SKU10",6.3,1,6.3,"Kg"
3999060,3247163,"CUS007",2017-11-02,2017-11-03,"SKU07",2.8,1,2.8,"Kg"
3999063,3246118,"CUS015",2017-11-02,2017-11-03,"SKU07",0.56,0.2,0.56,"Kg"
3999108,3247214,"CUS007",2017-11-02,2017-11-03,"SKU14",5.94,1,5.94,"Kg"
3999113,3246860,"CUS005",2017-11-02,2017-11-02,"SKU15",4.32,1,4.32,"Kg"
3999138,3246206,"CUS057",2017-11-02,2017-11-02,"SKU15",0.48,0.11111,0.48,"Kg"
3999161,3247248,"CUS007",2017-11-02,2017-11-03,"SKU05",1.6083,0.3723,1.6083,"Kg"
3999162,3246178,"CUS015",2017-11-02,2017-11-03,"SKU05",1.44,0.33333,1.44,"Kg"
3999165,3246190,"CUS057",2017-11-02,2017-11-03,"SKU05",0.48,0.11111,0.48,"Kg"
3999305,3247271,"CUS082",2017-11-02,2017-11-03,"SKU15",25.92,6,25.92,"Kg"
3999375,3247212,"CUS007",2017-11-02,2017-11-02,"SKU08",12.48,2,12.48,"Kg"
3999393,3247226,"CUS007",2017-11-02,2017-11-02,"SKU15",4.32,1,4.32,"Kg"
3999394,3247661,"CUS034",2017-11-02,2017-11-05,"SKU17",4.32,1,4.32,"Kg"
3999413,3247670,"CUS034",2017-11-02,2017-11-05,"SKU08",6.24,1,6.24,"Kg"
3999429,3247248,"CUS007",2017-11-02,2017-11-02,"SKU05",2.7117,0.6277,2.7117,"Kg"
3999504,3246219,"CUS020",2017-11-02,2017-11-04,"SKU07",0.56,0.2,0.56,"Kg"
3999615,3246444,"CUS037",2017-11-02,2017-11-02,"SKU05",0.96,0.22222,0.96,"Kg"
3999622,3246502,"CUS037",2017-11-02,2017-11-02,"SKU15",0.48,0.11111,0.48,"Kg"
3999702,3246007,"CUS009",2017-11-02,2017-11-02,"SKU05",3.84,0.88889,3.84,"Kg"
3999742,3246016,"CUS009",2017-11-02,2017-11-02,"SKU08",1.7472,0.28,1.7472,"Kg"
3999743,3246016,"CUS009",2017-11-02,2017-11-02,"SKU08",1.3728,0.22,1.3728,"Kg"
3999751,3246027,"CUS009",2017-11-02,2017-11-02,"SKU15",0.48,0.11111,0.48,"Kg"
3999810,3246562,"CUS061",2017-11-02,2017-11-04,"SKU11",1.872,1,1.872,"Kg"
3999811,3246573,"CUS061",2017-11-02,2017-11-05,"SKU04",1.884,1,1.884,"Kg"
3999818,3246584,"CUS061",2017-11-02,2017-11-04,"SKU05",0.96,0.22222,0.96,"Kg"
3999847,3246731,"CUS079",2017-11-02,2017-11-04,"SKU09",5.04,1,5.04,"Kg"
3999887,3246305,"CUS026",2017-11-02,2017-11-02,"SKU04",3.768,2,3.768,"Kg"
3999980,3246710,"CUS012",2017-11-02,2017-11-04,"SKU05",4.32,1,4.32,"Kg"
4000004,3247450,"CUS008",2017-11-02,2017-11-04,"SKU02",937.54,76,937.54,"Kg"
4000030,3247429,"CUS008",2017-11-02,2017-11-05,"SKU17",12.96,3,12.96,"Kg"
4000039,3247416,"CUS008",2017-11-02,2017-11-05,"SKU08",12.48,2,12.48,"Kg"
4000067,3247459,"CUS008",2017-11-02,2017-11-04,"SKU09",5.04,1,5.04,"Kg"
4000075,3247430,"CUS008",2017-11-02,2017-11-04,"SKU10",6.3,1,6.3,"Kg"
4000081,3247474,"CUS008",2017-11-02,2017-11-04,"SKU05",4.32,1,4.32,"Kg"
4000093,3247405,"CUS008",2017-11-02,2017-11-04,"SKU07",2.8,1,2.8,"Kg"
4000107,3247044,"CUS027",2017-11-02,2017-11-02,"SKU02",320.74,26,320.74,"Kg"
4000113,3247053,"CUS027",2017-11-02,2017-11-02,"SKU10",12.6,2,12.6,"Kg"
4000123,3247052,"CUS027",2017-11-02,2017-11-03,"SKU06",6.27,1,6.27,"Kg"
4000128,3247057,"CUS027",2017-11-02,2017-11-02,"SKU13",2.4,1,2.4,"Kg"
4000153,3247114,"CUS001",2017-11-02,2017-11-02,"SKU15",12.96,3,12.96,"Kg"
4000191,3247071,"CUS001",2017-11-02,2017-11-02,"SKU14",11.88,2,11.88,"Kg"
4000211,3247376,"CUS014",2017-11-02,2017-11-03,"SKU02",999.22,81,999.22,"Kg"
4000264,3247368,"CUS014",2017-11-02,2017-11-03,"SKU09",5.04,1,5.04,"Kg"
4000280,3247385,"CUS014",2017-11-02,2017-11-03,"SKU07",2.8,1,2.8,"Kg"
4000281,3247322,"CUS014",2017-11-02,2017-11-02,"SKU17",4.32,1,4.32,"Kg"
4000291,3246786,"CUS052",2017-11-02,2017-11-03,"SKU02",37.008,3,37.008,"Kg"
4000296,3246788,"CUS052",2017-11-02,2017-11-03,"SKU17",4.32,1,4.32,"Kg"
4000322,3246814,"CUS052",2017-11-02,2017-11-03,"SKU09",5.04,1,5.04,"Kg"
4000374,3247602,"CUS006",2017-11-02,2017-11-02,"SKU08",24.96,4,24.96,"Kg"
4000385,3247541,"CUS006",2017-11-02,2017-11-03,"SKU10",18.9,3,18.9,"Kg"
4000414,3247618,"CUS006",2017-11-02,2017-11-02,"SKU14",11.88,2,11.88,"Kg"
4000415,3247591,"CUS006",2017-11-02,2017-11-02,"SKU07",5.6,2,5.6,"Kg"
4000438,3247597,"CUS006",2017-11-02,2017-11-03,"SKU06",11.117,1.773,11.117,"Kg"
4000439,3247597,"CUS006",2017-11-02,2017-11-02,"SKU06",7.6933,1.227,7.6933,"Kg"
4000444,3247501,"CUS006",2017-11-02,2017-11-02,"SKU13",2.4,1,2.4,"Kg"
4000455,3247510,"CUS006",2017-11-02,2017-11-02,"SKU15",4.32,1,4.32,"Kg"
4000465,3247276,"CUS036",2017-11-02,2017-11-03,"SKU02",98.688,8,98.688,"Kg"
4000494,3247305,"CUS036",2017-11-02,2017-11-02,"SKU17",4.32,1,4.32,"Kg"
4000504,3247623,"CUS115",2017-11-02,2017-11-04,"SKU14",11.88,2,11.88,"Kg"
4000516,3246909,"CUS004",2017-11-02,2017-11-02,"SKU09",15.12,3,15.12,"Kg"
4000528,3246898,"CUS004",2017-11-02,2017-11-03,"SKU10",6.3,1,6.3,"Kg"
4000530,3246923,"CUS004",2017-11-02,2017-11-03,"SKU06",31.35,5,31.35,"Kg"
4000537,3246959,"CUS004",2017-11-02,2017-11-02,"SKU07",14,5,14,"Kg"
4000559,3246934,"CUS004",2017-11-02,2017-11-02,"SKU14",11.88,2,11.88,"Kg"
4000567,3246895,"CUS004",2017-11-02,2017-11-03,"SKU15",1.4502,0.3357,1.4502,"Kg"
4000572,3246953,"CUS004",2017-11-02,2017-11-03,"SKU05",17.28,4,17.28,"Kg"
4000609,3247026,"CUS004",2017-11-02,2017-11-02,"SKU16",12.552,1,12.552,"Kg"
4000632,3247019,"CUS004",2017-11-02,2017-11-02,"SKU08",49.92,8,49.92,"Kg"
4000658,3246895,"CUS004",2017-11-02,2017-11-02,"SKU15",2.8698,0.6643,2.8698,"Kg"
4000661,3246750,"CUS016",2017-11-02,2017-11-02,"SKU17",35.899,8.31,35.899,"Kg"
4000687,3246750,"CUS016",2017-11-02,2017-11-02,"SKU17",2.8711,0.6646,2.8711,"Kg"
4000692,3246750,"CUS016",2017-11-02,2017-11-03,"SKU17",26.64,6.1667,26.64,"Kg"
4000723,3246750,"CUS016",2017-11-02,2017-11-02,"SKU17",20.988,4.8583,20.988,"Kg"
4043417,3279437,"CUS025",2017-11-03,2017-11-03,"SKU13",7.2,3,7.2,"Kg"
4043418,3280024,"CUS005",2017-11-03,2017-11-03,"SKU13",4.8,2,4.8,"Kg"
4043419,3280216,"CUS019",2017-11-03,2017-11-05,"SKU13",4.8,2,4.8,"Kg"
4043437,3280214,"CUS019",2017-11-03,2017-11-04,"SKU09",5.04,1,5.04,"Kg"
4043463,3279786,"CUS035",2017-11-03,2017-11-04,"SKU04",199.7,106,199.7,"Kg"
4043470,3279142,"CUS015",2017-11-03,2017-11-03,"SKU04",1.884,1,1.884,"Kg"
4043471,3279787,"CUS035",2017-11-03,2017-11-05,"SKU11",76.75,40.999,76.75,"Kg"
4043472,3279197,"CUS015",2017-11-03,2017-11-04,"SKU11",3.744,2,3.744,"Kg"
4043473,3279456,"CUS025",2017-11-03,2017-11-03,"SKU11",1.872,1,1.872,"Kg"
4043477,3279990,"CUS005",2017-11-03,2017-11-04,"SKU10",6.3,1,6.3,"Kg"
4043478,3280163,"CUS019",2017-11-03,2017-11-05,"SKU10",6.3,1,6.3,"Kg"
4043496,3279823,"CUS002",2017-11-03,2017-11-04,"SKU07",46.48,16.6,46.48,"Kg"
4043526,3279786,"CUS035",2017-11-03,2017-11-04,"SKU04",124.34,65.998,124.34,"Kg"
4043528,3279819,"CUS002",2017-11-03,2017-11-03,"SKU03",2055,685,2055,"Kg"
4043533,3279787,"CUS035",2017-11-03,2017-11-05,"SKU11",28.0798076725502,15,28.0798076725502,"Kg"
4043536,3280784,"CUS048",2017-11-03,2017-11-05,"SKU02",468.77,38,468.77,"Kg"
4043539,3279787,"CUS035",2017-11-03,2017-11-05,"SKU11",63.0241923274498,33.667,63.0241923274498,"Kg"
4043542,3280849,"CUS010",2017-11-03,2017-11-05,"SKU02",394.75,32,394.75,"Kg"
4043549,3279819,"CUS002",2017-11-03,2017-11-03,"SKU03",62,20.667,62,"Kg"
4043552,3279465,"CUS025",2017-11-03,2017-11-03,"SKU03",60,20,60,"Kg"
4043568,3279823,"CUS002",2017-11-03,2017-11-04,"SKU07",31.92,11.4,31.92,"Kg"
4043594,3279820,"CUS002",2017-11-03,2017-11-04,"SKU05",38.88,9,38.88,"Kg"
4043616,3280926,"CUS010",2017-11-03,2017-11-06,"SKU07",16.8,6,16.8,"Kg"
4043637,3279987,"CUS005",2017-11-03,2017-11-03,"SKU08",31.2,5,31.2,"Kg"
4043676,3279787,"CUS035",2017-11-03,2017-11-04,"SKU11",6.2399,3.3333,6.2399,"Kg"
4043789,3279236,"CUS015",2017-11-03,2017-11-03,"SKU12",3.696,2,3.696,"Kg"
4043792,3279819,"CUS002",2017-11-03,2017-11-03,"SKU03",6,2,6,"Kg"
4043805,3280221,"CUS019",2017-11-03,2017-11-04,"SKU08",12.48,2,12.48,"Kg"
4043806,3280921,"CUS010",2017-11-03,2017-11-05,"SKU08",12.48,2,12.48,"Kg"
4043864,3279461,"CUS025",2017-11-03,2017-11-04,"SKU08",6.24,1,6.24,"Kg"
4043911,3279958,"CUS005",2017-11-03,2017-11-04,"SKU05",4.32,1,4.32,"Kg"
4043912,3280928,"CUS010",2017-11-03,2017-11-06,"SKU14",5.94,1,5.94,"Kg"
4043918,3279997,"CUS005",2017-11-03,2017-11-03,"SKU06",6.27,1,6.27,"Kg"
4043919,3280877,"CUS010",2017-11-03,2017-11-05,"SKU06",6.27,1,6.27,"Kg"
4043936,3280185,"CUS019",2017-11-03,2017-11-04,"SKU05",4.32,1,4.32,"Kg"
4043967,3279171,"CUS015",2017-11-03,2017-11-04,"SKU08",3.12,0.5,3.12,"Kg"
4044005,3279145,"CUS015",2017-11-03,2017-11-04,"SKU05",0.96,0.22222,0.96,"Kg"
4044036,3279243,"CUS057",2017-11-03,2017-11-04,"SKU05",0.48,0.11111,0.48,"Kg"
4044045,3279265,"CUS020",2017-11-03,2017-11-04,"SKU03",90,30,90,"Kg"
4044091,3279307,"CUS020",2017-11-03,2017-11-05,"SKU15",1.44,0.33333,1.44,"Kg"
4044265,3279034,"CUS009",2017-11-03,2017-11-04,"SKU08",3.12,0.5,3.12,"Kg"
4044279,3279112,"CUS009",2017-11-03,2017-11-03,"SKU05",1.44,0.33333,1.44,"Kg"
4044284,3279119,"CUS009",2017-11-03,2017-11-04,"SKU15",1.44,0.33333,1.44,"Kg"
4044325,3279653,"CUS045",2017-11-03,2017-11-04,"SKU05",1.44,0.33333,1.44,"Kg"
4044326,3279663,"CUS045",2017-11-03,2017-11-04,"SKU11",1.872,1,1.872,"Kg"
4044340,3279784,"CUS079",2017-11-03,2017-11-04,"SKU03",30,10,30,"Kg"
4044343,3279780,"CUS079",2017-11-03,2017-11-05,"SKU09",5.04,1,5.04,"Kg"
4044399,3279372,"CUS026",2017-11-03,2017-11-04,"SKU05",1.44,0.33333,1.44,"Kg"
4044421,3279332,"CUS026",2017-11-03,2017-11-04,"SKU10",1.26,0.2,1.26,"Kg"
4044425,3279396,"CUS026",2017-11-03,2017-11-03,"SKU07",0.56,0.2,0.56,"Kg"
4044492,3279665,"CUS012",2017-11-03,2017-11-05,"SKU03",150,50,150,"Kg"
4044521,3279671,"CUS012",2017-11-03,2017-11-05,"SKU05",8.64,2,8.64,"Kg"
4044556,3279764,"CUS068",2017-11-03,2017-11-03,"SKU05",4.32,1,4.32,"Kg"
4044599,3279554,"CUS024",2017-11-03,2017-11-03,"SKU05",4.32,1,4.32,"Kg"
4044603,3280316,"CUS011",2017-11-03,2017-11-04,"SKU02",863.52,70,863.52,"Kg"
4044628,3280308,"CUS011",2017-11-03,2017-11-04,"SKU08",31.2,5,31.2,"Kg"
4044651,3280292,"CUS011",2017-11-03,2017-11-03,"SKU05",8.64,2,8.64,"Kg"
4044656,3280297,"CUS011",2017-11-03,2017-11-04,"SKU06",12.54,2,12.54,"Kg"
4044659,3280247,"CUS011",2017-11-03,2017-11-03,"SKU10",12.6,2,12.6,"Kg"
4044675,3280290,"CUS011",2017-11-03,2017-11-04,"SKU16",12.552,1,12.552,"Kg"
4044699,3280251,"CUS011",2017-11-03,2017-11-03,"SKU09",5.04,1,5.04,"Kg"
4044705,3280729,"CUS008",2017-11-03,2017-11-05,"SKU02",468.77,38,468.77,"Kg"
4044713,3280738,"CUS008",2017-11-03,2017-11-06,"SKU16",25.104,2,25.104,"Kg"
4044724,3280709,"CUS008",2017-11-03,2017-11-05,"SKU08",12.48,2,12.48,"Kg"
4044728,3280769,"CUS008",2017-11-03,2017-11-05,"SKU07",5.6,2,5.6,"Kg"
4044739,3280724,"CUS008",2017-11-03,2017-11-05,"SKU09",10.08,2,10.08,"Kg"
4044780,3280700,"CUS008",2017-11-03,2017-11-05,"SKU14",5.94,1,5.94,"Kg"
4044783,3280516,"CUS001",2017-11-03,2017-11-04,"SKU13",2.4,1,2.4,"Kg"
4044794,3280634,"CUS014",2017-11-03,2017-11-04,"SKU09",15.12,3,15.12,"Kg"
4044807,3280432,"CUS001",2017-11-03,2017-11-04,"SKU10",63,10,63,"Kg"
4044851,3280424,"CUS001",2017-11-03,2017-11-03,"SKU14",11.88,2,11.88,"Kg"
4044855,3280680,"CUS014",2017-11-03,2017-11-04,"SKU14",5.0312,0.847,5.0312,"Kg"
4044860,3280680,"CUS014",2017-11-03,2017-11-04,"SKU14",0.90882,0.153,0.90882,"Kg"
4044872,3280408,"CUS001",2017-11-03,2017-11-04,"SKU02",2927.3,237.3,2927.3,"Kg"
4044876,3280408,"CUS001",2017-11-03,2017-11-03,"SKU02",773.47,62.7,773.47,"Kg"
4044878,3280665,"CUS014",2017-11-03,2017-11-04,"SKU02",370.08,30,370.08,"Kg"
4044895,3280494,"CUS001",2017-11-03,2017-11-03,"SKU07",30.8,11,30.8,"Kg"
4044898,3280417,"CUS001",2017-11-03,2017-11-04,"SKU06",62.7,10,62.7,"Kg"
4044934,3280442,"CUS001",2017-11-03,2017-11-04,"SKU15",21.6,5,21.6,"Kg"
4044954,3280506,"CUS001",2017-11-03,2017-11-03,"SKU17",13.573,3.142,13.573,"Kg"
4044976,3280410,"CUS001",2017-11-03,2017-11-04,"SKU08",12.48,2,12.48,"Kg"
4044982,3280539,"CUS001",2017-11-03,2017-11-04,"SKU05",8.64,2,8.64,"Kg"
4045006,3280646,"CUS014",2017-11-03,2017-11-04,"SKU07",2.8,1,2.8,"Kg"
4045013,3280641,"CUS014",2017-11-03,2017-11-04,"SKU08",6.24,1,6.24,"Kg"
4045016,3280650,"CUS014",2017-11-03,2017-11-04,"SKU05",4.32,1,4.32,"Kg"
4045036,3280619,"CUS014",2017-11-03,2017-11-04,"SKU06",6.27,1,6.27,"Kg"
4045037,3280633,"CUS014",2017-11-03,2017-11-04,"SKU15",4.32,1,4.32,"Kg"
4045047,3280593,"CUS041",2017-11-03,2017-11-03,"SKU02",86.352,7,86.352,"Kg"
4045064,3280573,"CUS041",2017-11-03,2017-11-03,"SKU05",4.32,1,4.32,"Kg"
4045108,3281050,"CUS006",2017-11-03,2017-11-04,"SKU15",12.96,3,12.96,"Kg"
4045112,3280978,"CUS006",2017-11-03,2017-11-04,"SKU10",12.6,2,12.6,"Kg"
4045120,3281030,"CUS006",2017-11-03,2017-11-03,"SKU07",5.6,2,5.6,"Kg"
4045145,3281010,"CUS006",2017-11-03,2017-11-04,"SKU13",2.5632,1.068,2.5632,"Kg"
4045163,3280986,"CUS006",2017-11-03,2017-11-04,"SKU08",6.24,1,6.24,"Kg"
4045195,3281010,"CUS006",2017-11-03,2017-11-04,"SKU13",2.2368,0.932,2.2368,"Kg"
4045198,3279896,"CUS022",2017-11-03,2017-11-05,"SKU02",320.74,26,320.74,"Kg"
4045254,3279878,"CUS022",2017-11-03,2017-11-05,"SKU07",5.6,2,5.6,"Kg"
4045265,3279901,"CUS022",2017-11-03,2017-11-04,"SKU17",8.64,2,8.64,"Kg"
4045276,3279861,"CUS022",2017-11-03,2017-11-04,"SKU05",8.64,2,8.64,"Kg"
4045281,3279918,"CUS022",2017-11-03,2017-11-05,"SKU10",6.3,1,6.3,"Kg"
4045289,3279867,"CUS022",2017-11-03,2017-11-04,"SKU14",5.94,1,5.94,"Kg"
4045299,3279856,"CUS022",2017-11-03,2017-11-05,"SKU09",5.04,1,5.04,"Kg"
4045309,3280392,"CUS044",2017-11-03,2017-11-04,"SKU02",37.008,3,37.008,"Kg"
4045317,3280389,"CUS044",2017-11-03,2017-11-05,"SKU07",8.4,3,8.4,"Kg"
4045341,3280377,"CUS044",2017-11-03,2017-11-05,"SKU08",6.24,1,6.24,"Kg"
4045346,3280383,"CUS044",2017-11-03,2017-11-04,"SKU09",10.08,2,10.08,"Kg"
4045403,3280085,"CUS004",2017-11-03,2017-11-04,"SKU06",18.81,3,18.81,"Kg"
4045415,3280075,"CUS004",2017-11-03,2017-11-04,"SKU05",8.64,2,8.64,"Kg"
4045435,3280138,"CUS004",2017-11-03,2017-11-03,"SKU08",12.48,2,12.48,"Kg"
4045441,3280079,"CUS004",2017-11-03,2017-11-04,"SKU07",5.6,2,5.6,"Kg"
4045448,3280116,"CUS004",2017-11-03,2017-11-03,"SKU15",4.32,1,4.32,"Kg"
4045452,3280105,"CUS004",2017-11-03,2017-11-04,"SKU09",10.08,2,10.08,"Kg"
4045456,3280084,"CUS004",2017-11-03,2017-11-03,"SKU17",4.32,1,4.32,"Kg"
4045481,3280948,"CUS076",2017-11-03,2017-11-04,"SKU09",10.08,2,10.08,"Kg"
4045490,3281065,"CUS017",2017-11-03,2017-11-05,"SKU09",10.08,2,10.08,"Kg"
4045500,3281066,"CUS017",2017-11-03,2017-11-04,"SKU07",5.6,2,5.6,"Kg"
4045504,3281076,"CUS017",2017-11-03,2017-11-04,"SKU05",4.32,1,4.32,"Kg"
4092153,3318515,"CUS043",2017-11-04,2017-11-07,"SKU13",4.8,2,4.8,"Kg"
4092154,3317888,"CUS007",2017-11-04,2017-11-05,"SKU13",4.8,2,4.8,"Kg"
4092165,3317915,"CUS007",2017-11-04,2017-11-04,"SKU09",10.08,2,10.08,"Kg"
4092167,3318481,"CUS043",2017-11-04,2017-11-07,"SKU09",5.04,1,5.04,"Kg"
4092187,3318468,"CUS043",2017-11-04,2017-11-07,"SKU10",18.9,3,18.9,"Kg"
4092189,3317914,"CUS007",2017-11-04,2017-11-04,"SKU10",6.3,1,6.3,"Kg"
4092190,3318591,"CUS034",2017-11-04,2017-11-07,"SKU10",6.3,1,6.3,"Kg"
4092191,3317391,"CUS005",2017-11-04,2017-11-05,"SKU10",6.3,1,6.3,"Kg"
4092240,3317326,"CUS005",2017-11-04,2017-11-04,"SKU14",5.94,1,5.94,"Kg"
4092241,3317880,"CUS007",2017-11-04,2017-11-04,"SKU14",5.94,1,5.94,"Kg"
4092309,3316498,"CUS015",2017-11-04,2017-11-04,"SKU12",1.848,1,1.848,"Kg"
4092356,3318502,"CUS043",2017-11-04,2017-11-07,"SKU06",6.27,1,6.27,"Kg"
4092357,3317413,"CUS005",2017-11-04,2017-11-04,"SKU06",6.27,1,6.27,"Kg"
4092358,3317913,"CUS007",2017-11-04,2017-11-05,"SKU06",6.27,1,6.27,"Kg"
4092493,3318465,"CUS043",2017-11-04,2017-11-06,"SKU07",2.8,1,2.8,"Kg"
4092494,3317870,"CUS007",2017-11-04,2017-11-05,"SKU07",2.8,1,2.8,"Kg"
4092532,3317817,"CUS007",2017-11-04,2017-11-05,"SKU02",1134.9,92,1134.9,"Kg"
4092533,3318305,"CUS010",2017-11-04,2017-11-07,"SKU02",333.07,27,333.07,"Kg"
4092584,3317387,"CUS005",2017-11-04,2017-11-04,"SKU08",18.72,3,18.72,"Kg"
4092642,3318506,"CUS043",2017-11-04,2017-11-07,"SKU08",12.48,2,12.48,"Kg"
4092710,3317896,"CUS007",2017-11-04,2017-11-05,"SKU08",6.24,1,6.24,"Kg"
4092763,3317288,"CUS073",2017-11-04,2017-11-05,"SKU05",4.32,1,4.32,"Kg"
4092769,3317839,"CUS007",2017-11-04,2017-11-05,"SKU15",4.32,1,4.32,"Kg"
4092770,3317851,"CUS007",2017-11-04,2017-11-04,"SKU05",4.32,1,4.32,"Kg"
4092777,3317901,"CUS007",2017-11-04,2017-11-05,"SKU17",4.32,1,4.32,"Kg"
4092779,3318260,"CUS010",2017-11-04,2017-11-07,"SKU17",4.32,1,4.32,"Kg"
4092780,3318268,"CUS010",2017-11-04,2017-11-07,"SKU05",4.32,1,4.32,"Kg"
4092809,3316530,"CUS015",2017-11-04,2017-11-04,"SKU15",1.44,0.33333,1.44,"Kg"
4092824,3316541,"CUS015",2017-11-04,2017-11-05,"SKU05",0.96,0.22222,0.96,"Kg"
4092831,3316550,"CUS057",2017-11-04,2017-11-04,"SKU05",0.48,0.11111,0.48,"Kg"
4092832,3316919,"CUS003",2017-11-04,2017-11-05,"SKU05",0.48,0.11111,0.48,"Kg"
4092841,3316572,"CUS057",2017-11-04,2017-11-04,"SKU15",0.48,0.11111,0.48,"Kg"
4092906,3316619,"CUS020",2017-11-04,2017-11-05,"SKU13",4.8,2,4.8,"Kg"
4092919,3316592,"CUS020",2017-11-04,2017-11-06,"SKU09",1.26,0.25,1.26,"Kg"
4092939,3317132,"CUS030",2017-11-04,2017-11-07,"SKU05",5.76,1.3333,5.76,"Kg"
4092962,3316905,"CUS063",2017-11-04,2017-11-04,"SKU05",0.96,0.22222,0.96,"Kg"
